Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001
"06001451505","14000US06001451505","Census Tract 4515.05","Census Tract 4515.05, Alameda County, California","ca","140","00","ACSSF","0003050",,,,,"06","001",,,,"451505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3418
"06001451506","14000US06001451506","Census Tract 4515.06","Census Tract 4515.06, Alameda County, California","ca","140","00","ACSSF","0003051",,,,,"06","001",,,,"451506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3385
"06001451601","14000US06001451601","Census Tract 4516.01","Census Tract 4516.01, Alameda County, California","ca","140","00","ACSSF","0003052",,,,,"06","001",,,,"451601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5362
"06001451602","14000US06001451602","Census Tract 4516.02","Census Tract 4516.02, Alameda County, California","ca","140","00","ACSSF","0003053",,,,,"06","001",,,,"451602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6809
"06001451701","14000US06001451701","Census Tract 4517.01","Census Tract 4517.01, Alameda County, California","ca","140","00","ACSSF","0003054",,,,,"06","001",,,,"451701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3112
"06001451703","14000US06001451703","Census Tract 4517.03","Census Tract 4517.03, Alameda County, California","ca","140","00","ACSSF","0003055",,,,,"06","001",,,,"451703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4080
"06001451704","14000US06001451704","Census Tract 4517.04","Census Tract 4517.04, Alameda County, California","ca","140","00","ACSSF","0003056",,,,,"06","001",,,,"451704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4519
"06001981900","14000US06001981900","Census Tract 9819","Census Tract 9819, Alameda County, California","ca","140","00","ACSSF","0003057",,,,,"06","001",,,,"981900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
"06001982000","14000US06001982000","Census Tract 9820","Census Tract 9820, Alameda County, California","ca","140","00","ACSSF","0003058",,,,,"06","001",,,,"982000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63
"06001983200","14000US06001983200","Census Tract 9832","Census Tract 9832, Alameda County, California","ca","140","00","ACSSF","0003059",,,,,"06","001",,,,"983200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583
"06001990000","14000US06001990000","Census Tract 9900","Census Tract 9900, Alameda County, California","ca","140","00","ACSSF","0003060",,,,,"06","001",,,,"990000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
